FocalLength	QRloss	IACloss
160	0.0027948	0.00430181
161	0.00295084	0.00537322
162	0.0056934	0.0270508
163	0.00265128	0.00321228
164	0.00265854	0.00299237
165	0.00281285	0.00317125
166	nan	1190.82
167	0.0345942	0.0388048
168	0.00441726	0.0127027
169	0.576438	0.53774
170	0.00276785	0.00422162
171	0.0178022	0.0187052
172	0.00275207	0.00358605
173	nan	1129.57
174	0.00317615	0.00356211
175	0.00845601	0.020805
176	0.00438776	0.00727967
177	0.032756	0.042906
178	0.00300391	0.00597451
179	0.00327129	0.00441783
180	0.00363557	0.00655993
181	0.00360612	0.00476946
182	0.00346254	0.00512707
183	0.00458749	0.009125
184	0.00371807	0.00582689
185	0.0196239	0.0520302
186	0.0034041	0.00532216
187	nan	3361.02
188	0.00434191	0.00999006
189	0.00406545	0.00721792
190	0.314286	0.311706
191	0.00508347	0.00658342
192	nan	60035.6
193	0.00726979	0.00851168
194	0.257899	0.243369
195	0.00369446	0.00400437
196	1.14321	1.26338
197	0.00611622	0.0344283
198	0.00451191	0.0160632
199	0.0854792	0.0864315
200	0.0447818	0.0936791
201	nan	1298.21
202	0.00370812	0.00552159
203	3.11961	2280.56
204	0.00362346	0.00580593
205	0.00395558	0.00696391
206	0.00358337	0.0038323
207	0.00349542	0.00360253
208	0.00549775	0.0366985
209	0.00472538	0.00527161
210	0.00416542	0.00870592
211	0.00661332	0.0217176
212	nan	5245.5
213	0.0077938	0.012638
214	0.275386	0.404573
215	0.0542951	0.0903944
216	2.81751	7611.69
217	0.0778901	0.0799499
218	0.0221679	0.0473478
219	0.189128	0.192507
220	nan	2506.89
221	0.0106454	0.018865
222	0.00580357	0.0216968
223	0.0054655	0.0127303
224	0.00439431	0.00666317
225	0.0115668	0.0206389
226	0.00415766	0.0045463
227	0.0325952	0.0446222
228	0.00429954	0.00457304
229	0.00900013	0.0587556
230	0.0098912	0.0261568
231	0.00857496	0.0223492
232	0.00432945	0.00764777
233	2.85294	1850.74
234	3.07197	4233.98
235	0.133335	0.13938
236	0.00481791	0.00685949
237	0.737884	0.753741
238	0.0935659	0.0903871
239	0.00502349	0.00825481
240	nan	2832.42
241	0.00622715	0.0123834
242	0.135498	0.153177
243	0.00533744	0.00867799
244	nan	30690.7
245	5.47105	2458.25
246	2.41539	1371.52
247	3.63779	647.813
248	0.0207151	0.0347091
249	0.00482676	0.00834302
250	0.0412948	0.0539537
251	0.521148	0.504375
252	0.00483424	0.00871817
253	0.174377	0.191237
254	0.00500066	0.00659064
255	0.00573267	0.0165019
256	0.00597646	0.0070465
257	0.0051742	0.00578507
258	0.00530106	0.0114467
259	0.00503901	0.00524921
260	0.784032	0.732768
261	0.00774634	0.018769
262	0.00648426	0.0105937
263	0.00511214	0.00575768
264	0.0570435	0.0579168
265	0.00542124	0.00623922
266	0.00841937	0.0254784
267	0.00740654	0.0182811
268	0.00576344	0.00927386
269	0.0864815	0.0894613
270	0.0189887	0.0287764
271	0.562124	0.564164
272	0.00634428	0.0126468
273	4.90922	27506.7
274	0.00566311	0.00734565
275	0.0058512	0.00656988
276	0.00579913	0.00669944
277	0.00588829	0.00623942
278	0.0619123	0.164348
279	0.00881909	0.0243223
280	0.00723532	0.00747017
281	0.00581031	0.00890404
282	0.00645199	0.00943135
283	0.00598682	0.00689142
284	0.199555	0.991989
285	0.0162953	0.099529
286	0.00623019	0.00884104
287	0.00600585	0.00734174
288	0.00676229	0.0123703
289	0.00575056	0.00681459
290	0.00820535	0.0198405
291	0.00626569	0.00724481
292	0.0750673	0.573594
293	0.00856572	0.00908362
294	0.172802	0.193852
295	0.00604223	0.00736544
296	0.0566401	0.0736027
297	nan	4806.44
298	0.00556144	0.00607
299	0.010977	0.0116436
